1,11,110101,101,1,0,20.25,60.75,20.25
1,11,110101,101,2,0,18.75,37.5,18.75
1,11,110101,101,3,0,71,17.75,71
1,11,110101,101,4,0,18,72,18
1,11,110101,101,5,0,51.25,10.25,51.25
1,11,110101,101,6,0,13.75,82.5,13.75
1,11,110101,101,7,0,24.75,74.25,24.75
1,11,110101,101,8,0,17.5,105,17.5
1,11,110101,101,9,0,46,11.5,46
1,11,110101,101,10,0,79.5,13.25,79.5
1,11,110101,101,11,0,21.25,106.25,21.25
1,11,110102,102,1,3.2,64,11.2,89.6
1,11,110102,102,2,5.4,65,18.4,92
1,11,110102,102,3,8.6,20,18.6,37.2
1,11,110102,102,4,2,8,42,8.4
1,11,110102,102,5,18,14,144,16
1,11,110102,102,6,2,147.6,18.4,165.6
1,11,110102,102,7,9.6,15,99.6,16.6
1,11,110102,102,8,7.2,10,37.2,12.4
1,11,110102,102,9,2,32,18,36
1,11,110102,102,10,19,12,79,15.8
1,11,110102,102,11,8.4,8,56.4,9.4
1,11,110102,102,12,11,6,41,8.2
1,11,110102,102,13,2.8,14,16.8,16.8
1,11,110102,102,14,14,10,84,12
1,11,110102,102,15,1.6,16,9.6,19.2
1,11,110102,102,16,0.8,76,19.8,79.2
1,11,110102,102,17,0.2,48,12.2,48.8
1,11,110102,102,18,12,12,48,16
1,11,110102,102,19,9,10,99,11
1,11,110102,102,20,5.4,24,17.4,34.8
1,11,110102,102,21,36,4,72,8
1,11,110102,102,22,0.4,72,12.4,74.4
1,11,110102,102,23,1.2,41.6,11.6,46.4
1,11,110102,102,24,11.2,17,130.2,18.6
1,11,110102,102,25,25.2,10,85.2,14.2
1,11,110102,102,26,4,16,36,18
1,11,110102,102,27,0,64.8,10.8,64.8
1,11,110102,102,28,0,91,18.2,91
1,11,110103,103,1,1.65,4.5,6.15,6.15
1,11,110103,103,2,3.9,18,9.9,29.7
1,11,110103,103,3,3.15,6,9.15,9.15
1,11,110103,103,4,30,7.5,90,11.25
1,11,110103,103,5,13.2,6.6,39.6,9.9
1,11,110103,103,6,3.6,7.2,10.8,10.8
1,11,110103,103,7,17.25,6.75,51,10.2
1,11,110103,103,8,37.8,8.4,113.4,12.6
1,11,110103,103,9,3,20.25,9.75,29.25
1,11,110103,103,10,15.75,5.25,52.5,7.5
1,11,110103,103,11,4.05,10.5,14.55,14.55
1,11,110103,103,12,5.85,4.5,19.35,6.45
1,11,110103,103,13,3.3,54,9.3,83.7
1,11,110103,103,14,39.6,9.9,118.8,14.85
1,11,110103,103,15,2.85,34.2,8.55,51.3
1,11,110103,103,16,9.6,7.65,24.9,12.45
1,11,110103,103,17,3.9,52.2,12.6,75.6
1,11,110103,103,18,16.5,4.5,61.5,6.15
1,11,110103,103,19,2.4,10.5,7.65,15.3
1,11,110103,103,20,37.2,9,109.2,13.65
1,11,110103,103,21,3.9,25.2,12.3,36.9
1,11,110103,103,22,42,7.5,117,11.7
1,11,110103,103,23,21,5.55,76.5,7.65
1,11,110103,103,24,22.5,8.4,72.9,12.15
1,11,110103,103,25,19.8,7.2,63,10.5
1,11,110103,103,26,40.5,9,121.5,13.5
1,11,110103,103,27,24,9.9,73.5,14.7
1,11,110103,103,28,6.3,6,18.3,9.15
1,11,110103,103,29,3.15,81,12.15,109.35
1,11,110103,103,30,3.3,30,10.8,43.2
1,11,110103,103,31,44.4,4.2,78,9.75
1,11,110103,103,32,1.8,38.85,7.35,51.45
1,11,110103,103,33,16.8,9,52.8,13.2
1,11,110103,103,34,2.4,8.25,10.65,10.65
1,11,110103,103,35,3,14.1,10.05,20.1
1,11,110103,103,36,14.4,4.95,44.1,7.35
1,11,110103,103,37,45,8.55,130.5,13.05
1,11,110104,104,1,3,50.4,11.4,68.4
1,11,110104,104,2,4,11.2,15.2,15.2
1,11,110104,104,3,3,79,18.8,94
1,11,110104,104,4,5.2,15,35.2,17.6
1,11,110104,104,5,2.4,8.4,19.2,9.6
1,11,110104,104,6,2,97.2,18.2,109.2
1,11,110104,104,7,2,136,19,152
1,11,110104,104,8,1,26.8,14.4,28.8
1,11,110104,104,9,2.6,85,19.6,98
1,11,110104,104,10,2.6,28,9.6,38.4
1,11,110104,104,11,6,15,81,16.2
1,11,110104,104,12,3.4,35.4,15.2,45.6
1,11,110104,104,13,1.4,135,16.4,147.6
1,11,110104,104,14,5.4,10,95.4,10.6
1,11,110104,104,15,2.6,29.6,17.4,34.8
1,11,110104,104,16,4,72,12,108
1,11,110104,104,17,3.8,60,15.8,79
1,11,110105,105,1,16,16,20,80
1,11,110105,105,2,6.25,7.5,13.75,13.75
1,11,110105,105,3,10,10.75,53,13.25
1,11,110105,105,4,14,14.25,42.5,21.25
1,11,110105,105,5,9.5,10,29.5,14.75
1,11,110105,105,6,16.5,17.75,123,20.5
1,11,110105,105,7,12.5,13,15.75,63
1,11,110105,105,8,11.25,11.25,15,45
1,11,110105,105,9,18,16.5,117,19.5
1,11,110105,105,10,15,15,20,60
1,11,110105,105,11,10,10,30,15
1,11,110105,105,12,5.5,6.25,11.75,11.75
1,11,110105,105,13,32.5,13.5,100,20
1,11,110105,105,14,14.25,15,59.25,19.75
1,11,110105,105,15,9,9,10.5,63
1,11,110105,105,16,9,9,13.5,27
1,11,110105,105,17,11,11,13.75,55
1,11,110105,105,18,12.5,13.5,80,16
1,11,110105,105,19,15,15,22.5,45
1,11,110105,105,20,21.25,22.5,25,150
1,11,110105,105,21,15.25,16,19.25,77
1,11,110105,105,22,13,13,65,16.25
1,11,110105,105,23,15,15,105,17.5
1,11,110105,105,24,12,11.75,47.25,15.75
1,11,110105,105,25,16.5,18,124.5,20.75
1,11,110105,105,26,13,13.5,17.5,52.5
1,11,110105,105,27,14,15,17,85
1,11,110105,105,28,10.5,10.5,31.5,15.75
1,11,110105,105,29,8.75,9,11,44
1,11,110105,105,30,8.75,10,58.75,11.75
1,11,110105,105,31,18.75,20,22.75,113.75
1,11,110105,105,32,18.75,18.75,22.5,112.5
1,11,110105,105,33,13.5,14.25,18.25,54.75
1,11,110105,105,34,19,20,23,115
1,11,110105,105,35,81.25,3.5,98.75,19.75
1,11,110105,105,36,20.75,21.25,25,125
1,11,110105,105,37,12.5,13,15.75,63
1,11,110105,105,38,19,20,99,24.75
1,11,110105,105,39,13,13,65,16.25
1,11,110105,105,40,12,12,18,36
1,11,110106,106,1,3.4,40,13.4,53.6
1,11,110106,106,2,1.6,56,8.6,68.8
1,11,110106,106,3,1.8,36,10.8,43.2
1,11,110106,106,4,2.4,9.8,61.2,10.2
1,11,110106,106,5,2.2,15.2,9.8,19.6
1,11,110106,106,6,1.6,75.2,11,88
1,11,110106,106,7,1,105.6,14.2,113.6
1,11,110106,106,8,1,140.8,18.6,148.8
1,11,110106,106,9,3.2,12,99.2,12.4
1,11,110106,106,10,2,77,13,91
1,11,110106,106,11,3.2,17.6,73.6,18.4
1,11,110106,106,12,12.8,18.4,160,20
1,11,110106,106,13,1.6,55,12.6,63
1,11,110106,106,14,1.2,54,10.2,61.2
1,11,110106,106,15,1.6,27,10.6,31.8
1,11,110106,106,16,6,15,96,16
1,11,110106,106,17,3.2,16,19.2,19.2
1,11,110106,106,18,2.2,27,11.2,33.6
1,11,110106,106,19,4,8.8,48,9.6
1,11,110106,106,20,3,10,13,13
1,11,110106,106,21,5.4,17.6,58.2,19.4
1,11,110106,106,22,10.8,12,82.8,13.8
1,11,110106,106,23,1,13.2,14.2,14.2
1,11,110106,106,24,6,8,46,9.2
1,11,110106,106,25,1.8,11,12.8,12.8
1,11,110106,106,26,2.8,18,128.8,18.4
1,11,110106,106,27,0.8,35.2,18.4,36.8
1,11,110106,106,28,1.8,24,9.8,29.4
1,11,110106,106,29,1.2,13.6,42,14
1,11,110106,106,30,0.6,15.6,47.4,15.8
1,11,110106,106,31,4.2,10,74.2,10.6
1,11,110106,106,32,2,7.4,16.8,8.4
1,11,110106,106,33,1,13,66,13.2
1,11,110106,106,34,2.4,18,56.4,18.8
1,11,110106,106,35,8.4,4.8,10,30
1,11,110106,106,36,0.4,142.4,18.2,145.6
1,11,110106,106,37,0.6,36,12.6,37.8
1,11,110106,106,38,7,17.6,95,19
1,11,110107,107,1,0,23.6,11.8,23.6
1,11,110107,107,2,0,14.6,14.6,14.6
1,11,110107,107,3,0,123.2,17.6,123.2
1,11,110107,107,4,0,16.6,16.6,16.6
1,11,110107,107,5,0,107.8,15.4,107.8
1,11,110107,107,6,0,112.8,18.8,112.8
1,11,110107,107,7,0,18,144,18
1,11,110107,107,8,0,40.8,13.6,40.8
1,11,110107,107,9,0,11.2,33.6,11.2
1,11,110107,107,10,0,9,36,9
1,11,110107,107,11,0,18.4,18.4,18.4
1,11,110107,107,12,0,15.4,15.4,15.4
1,11,110107,107,13,0,34.4,17.2,34.4
1,11,110107,107,14,0,18.6,55.8,18.6
1,11,110107,107,15,0,14.4,43.2,14.4
1,11,110107,107,16,0,108,18,108
1,11,110107,107,17,0,74.2,10.6,74.2
1,11,110107,107,18,0,10.6,10.6,10.6
1,11,110107,107,19,0,8.2,65.6,8.2
1,11,110107,107,20,0,15,105,15
1,11,110107,107,21,0,9.8,19.6,9.8
1,11,110107,107,22,0,77.4,8.6,77.4
1,11,110107,107,23,0,14.2,28.4,14.2
1,11,110107,107,24,0,24,12,24
1,11,110107,107,25,0,9,9,9
1,11,110107,107,26,0,120,15,120
1,11,110107,107,27,0,10.6,31.8,10.6
1,11,110107,107,28,0,16.8,16.8,16.8
1,11,110107,107,29,0,73.6,18.4,73.6
1,11,110107,107,30,0,57,19,57
1,11,110108,108,1,4,12.5,16.5,16.5
1,11,110108,108,2,3,9,21,10.5
1,11,110108,108,3,10,12.5,60,15
1,11,110108,108,4,13,20,93,23.25
1,11,110108,108,5,5.25,12,41.25,13.75
1,11,110108,108,6,2.5,17.5,20,20
1,11,110108,108,7,3.75,10,53.75,10.75
1,11,110108,108,8,0,66,16.5,66
1,11,110108,108,9,0,22.5,11.25,22.5
1,11,110108,108,10,2.25,20,22.25,22.25
1,11,110108,108,11,6,22.5,141,23.5
1,11,110108,108,12,3.75,16.25,52.5,17.5
1,11,110108,108,13,0,11.75,70.5,11.75
1,11,110108,108,14,0,43,21.5,43
1,11,110108,108,15,0,87.5,17.5,87.5
1,11,110108,108,16,0,10,10,10
1,11,110108,108,17,6.25,10,56.25,11.25
1,11,110108,108,18,0,81,13.5,81
1,11,110108,108,19,0,11.25,67.5,11.25
1,11,110108,108,20,0,10,10,10
1,11,110108,108,21,0,15.5,46.5,15.5
1,11,110108,108,22,0,11.5,46,11.5
1,11,110108,108,23,0,98,24.5,98
1,11,110108,108,24,0,21.25,42.5,21.25
1,11,110108,108,25,0,22.75,22.75,22.75
1,11,110108,108,26,6,17.5,111,18.5
1,11,110108,108,27,0,48,24,48
1,11,110108,108,28,0,10,10,10
1,11,110108,108,29,0,42,21,42
1,11,110108,108,30,0,15.25,45.75,15.25
1,11,110108,108,31,0,38,19,38
1,11,110108,108,32,0,20,10,20
1,11,110108,108,33,4.5,13.75,87,14.5
1,11,110109,109,1,15.6,30.4,30.8,61.6
1,11,110109,109,2,2.8,84,30.8,92.4
1,11,110109,109,3,6.4,19.2,25.6,25.6
1,11,110109,109,4,17.2,18.4,35.6,35.6
1,11,110109,109,5,4,72,28,84
1,11,110109,109,6,3.2,18,21.2,21.2
1,11,110109,109,7,4.4,18,22.4,22.4
1,11,110109,109,8,19.6,20,39.6,39.6
1,11,110109,109,9,8.4,8.4,16.8,16.8
1,11,110109,109,10,9.2,20.8,19.6,39.2
1,11,110109,109,11,12,21.6,22.8,45.6
1,11,110109,109,12,10,20.8,20.4,40.8
1,11,110109,109,13,10,8,18,18
1,11,110109,109,14,14.8,30.4,30,60
1,11,110109,109,15,18.4,20,38.4,38.4
1,11,110109,109,16,21.6,32,117.6,39.2
1,11,110109,109,17,18.4,3.2,21.6,21.6
1,11,110109,109,18,9.6,26,87.6,29.2
1,11,110109,109,19,3.2,108,39.2,117.6
1,11,110109,109,20,13.2,26.4,26.4,52.8
1,11,110109,109,21,5.2,40,25.2,50.4
1,11,110109,109,22,3.2,84,31.2,93.6
1,11,110109,109,23,11.2,11.2,22.4,22.4
1,11,110109,109,24,10,24,34,34
1,11,110109,109,25,4.8,84,32.8,98.4
1,11,110109,109,26,12,8,20,20
1,11,110109,109,27,8,18,44,22
1,11,110109,109,28,8.4,15.2,54,18
1,11,110109,109,29,4.8,32,36.8,36.8
1,11,110109,109,30,18,18,36,36
1,11,110109,109,31,13.6,30.4,28.8,57.6
1,11,110109,109,32,11.6,72,35.6,106.8
1,11,110109,109,33,21.6,26,73.6,36.8
1,11,110109,109,34,22.8,30,112.8,37.6
1,11,110109,109,35,20.8,24,28.8,86.4
1,11,110110,110,1,10.8,24,106.8,26.7
1,11,110110,110,2,0,26.1,130.5,26.1
1,11,110110,110,3,14.7,15,29.7,29.7
1,11,110110,110,4,2.4,55.2,30,60
1,11,110110,110,5,0,39,19.5,39
1,11,110110,110,6,0.3,84,21.3,85.2
1,11,110110,110,7,12,13.2,38.4,19.2
1,11,110110,110,8,9,18,99,19.8
1,11,110110,110,9,3.6,18,57.6,19.2
1,11,110110,110,10,7.2,24,103.2,25.8
1,11,110110,110,11,11.7,13.2,51.3,17.1
1,11,110110,110,12,4.8,16.5,70.8,17.7
1,11,110110,110,13,0,88.8,22.2,88.8
1,11,110110,110,14,7.8,15,22.8,22.8
1,11,110110,110,15,4.2,13.5,31.2,15.6
1,11,110110,110,16,0.3,115.2,29.1,116.4
1,11,110110,110,17,7.2,13.2,46.8,15.6
1,11,110110,110,18,1.8,48,13.8,55.2
1,11,110110,110,19,0,112.8,28.2,112.8
1,11,110110,110,20,1.2,13.2,54,13.5
1,11,110110,110,21,4.8,21,88.8,22.2
1,11,110110,110,22,0,90,22.5,90
1,11,110110,110,23,0.3,66,16.8,67.2
1,11,110110,110,24,6,9,24,12
1,11,110110,110,25,9.9,18,27.9,27.9
1,11,110110,110,26,4.2,18,40.2,20.1
1,11,110110,110,27,4.2,23.1,27.3,27.3
1,11,110110,110,28,6,24,30,30
1,11,110110,110,29,0,14.4,72,14.4
1,11,110110,110,30,0,98.4,24.6,98.4
1,11,110110,110,31,8.4,12,56.4,14.1
1,11,110110,110,32,0,66,16.5,66
1,11,110110,110,33,1.8,15,46.8,15.6
1,11,110110,110,34,1.2,63,22.2,66.6
1,11,110110,110,35,3,10.5,24,12
1,11,110110,110,36,4.8,16.8,38.4,19.2
1,11,110110,110,37,2.7,19.5,61.2,20.4
1,11,110110,110,38,3.9,15,18.9,18.9
1,11,110111,111,1,14.25,15,18,72
1,11,110111,111,2,12,11.75,82.5,13.75
1,11,110111,111,3,13,13,16.25,65
1,11,110111,111,4,6.5,6.75,13.25,13.25
1,11,110111,111,5,15,14.75,44.5,22.25
1,11,110111,111,6,7,7.5,10.75,21.5
1,11,110111,111,7,11,12,13,78
1,11,110111,111,8,12.25,12.25,24.5,24.5
1,11,110111,111,9,10,10,50,12.5
1,11,110111,111,10,12,11.75,59,14.75
1,11,110111,111,11,15,15,105,17.5
1,11,110111,111,12,13.25,13.75,16,80
1,11,110111,111,13,8.5,9,10,60
1,11,110111,111,14,12,12.5,62,15.5
1,11,110111,111,15,12.25,12.5,24.75,24.75
1,11,110111,111,16,8.25,8.5,16.75,16.75
1,11,110111,111,17,8.75,9,11.75,35.25
1,11,110111,111,18,17.5,17.25,23.25,69.75
1,11,110111,111,19,7.25,9.75,17,17
1,11,110111,111,20,9.25,10,11.75,47
1,11,110111,111,21,11.5,11.75,23.25,23.25
1,11,110111,111,22,12.5,13.25,78.75,15.75
1,11,110111,111,23,12,12.25,36.5,18.25
1,11,110111,111,24,15,15.5,61.5,20.5
1,11,110111,111,25,5.5,5.5,11,11
1,11,110111,111,26,12.25,12,15.25,61
1,11,110111,111,27,8,9,10.25,41
1,11,110111,111,28,12.5,12.5,25,25
1,11,110111,111,29,8.75,9.25,55,11
1,11,110111,111,30,17.4375,17.4375,23.25,69.75
1,11,110111,111,31,6.65,6.675,20,10
1,11,110111,111,32,13.125,13.125,15.75,78.75
1,11,110111,111,33,15.75,15.625,109.5,18.25
1,11,110111,111,34,12.2,12.2,15.25,61
1,11,110112,112,1,6,6,9,18
1,11,110112,112,2,2.9625,26.6625,11.85,35.55
1,11,110112,112,3,49.3725,1.97499,59.25,11.85
1,11,110112,112,4,10.8,10.8,43.2,14.4
1,11,110112,112,5,12.273,12.2727,13.5,135
1,11,110112,112,6,6.45,6.45,12.9,12.9
1,11,110112,112,7,9.336,9.33333,84,10.5
1,11,110112,112,8,13.5,13.5,135,15
1,11,110112,112,9,10.1025,10.1346,11.55,80.85
1,11,110112,112,10,12.405,12.409125,136.5,13.65
1,11,110112,112,11,2.46,40.56,12.6,50.4
1,11,110112,112,12,4.725,4.725,18.9,6.3
1,11,110112,112,13,9.1875,9.1875,73.5,10.5
1,11,110112,112,14,3.4005,13.300002,10.05,20.1
1,11,110112,112,15,13.635,13.636365,150,15
1,11,110112,112,16,4.575,4.575,9.15,9.15
1,11,110112,112,17,9.051,9.05625,72.45,10.35
1,11,110112,112,18,13.5,13.5,148.5,14.85
1,11,110112,112,19,8.739,8.74285725,61.2,10.2
1,11,110112,112,20,12.6,12.6,14.4,100.8
1,11,110112,112,21,6.375,6.375,7.65,38.25
1,11,110112,112,22,10.929,10.9285713,12.75,76.5
1,11,110112,112,23,8.2665,8.2666656,9.3,74.4
1,11,110112,112,24,4.401,4.4000001,13.2,6.6
1,11,110113,113,1,0,36.4,36.4,36.4
1,11,110113,113,2,0,68.8,34.4,68.8
1,11,110113,113,3,62.4,0,62.4,31.2
1,11,110113,113,4,0,26.4,26.4,26.4
1,11,110113,113,5,57.6,0,57.6,19.2
1,11,110113,113,6,0,45.6,22.8,45.6
1,11,110113,113,7,0,29.2,29.2,29.2
1,11,110113,113,8,0,30.8,30.8,30.8
1,11,110113,113,9,0,55.2,27.6,55.2
1,11,110113,113,10,0,16.4,16.4,16.4
1,11,110113,113,11,47.2,0,47.2,23.6
1,11,110114,114,1,10,10.2,30.4,15.2
1,11,110114,114,2,10.8,12,118.8,13.2
1,11,110114,114,3,7.4,32,15.4,61.6
1,11,110114,114,4,6.8,6.8,13.6,13.6
1,11,110114,114,5,12,14,96,16
1,11,110114,114,6,12.8,12.8,38.4,19.2
1,11,110114,114,7,7.4,10,17.4,17.4
1,11,110114,114,8,12,10,52,13
1,11,110114,114,9,6.4,14,118.4,14.8
1,11,110114,114,10,5.4,5.2,10.6,10.6
1,11,110114,114,11,7.2,5.6,24,8
1,11,110114,114,12,8.8,12,56.8,14.2
1,11,110114,114,13,6,18,15,30
1,11,110114,114,14,12.45,8.3,16.6,33.2
1,11,110114,114,15,7.6,72,19.6,117.6
1,11,110114,114,16,8.2,33,19.2,57.6
1,11,110114,114,17,10.4,12,58.4,14.6
1,11,110114,114,18,6,16,8,64
1,11,110114,114,19,18.2,16,130.2,18.6
1,11,110114,114,20,8.8,40,13.8,110.4
1,11,110114,114,21,15.4,2.4,16.6,33.2
1,11,110114,114,22,32,10,112,14
1,11,110114,114,23,4.4,48,16.4,65.6
1,11,110114,114,24,9,10,39,13
1,11,110114,114,25,4.8,13,56.8,14.2
1,11,110114,114,26,5.8,12,9.8,29.4
1,11,110114,114,27,9.4,24,17.4,52.2
1,11,110114,114,28,9,9.8,97.2,10.8
1,11,110115,115,1,14.1,0,14.1,14.1
1,11,110115,115,2,16.8,0,16.8,84
1,11,110115,115,3,72,0,72,14.4
1,11,110115,115,4,28.5,0,28.5,114
1,11,110115,115,5,14.7,0,14.7,14.7
1,11,110115,115,6,25.5,0,25.5,51
1,11,110115,115,7,14.4,0,14.4,28.8
1,11,110115,115,8,91.5,0,91.5,18.3
1,11,110115,115,9,96,0,96,19.2
1,11,110115,115,10,35.4,0,35.4,17.7
1,11,110115,115,11,20.1,0,20.1,20.1
1,11,110115,115,12,18.3,0,18.3,18.3
1,11,110115,115,13,16.8,0,16.8,84
1,11,110115,115,14,14.4,0,14.4,28.8
1,11,110115,115,15,24,0,24,12
1,11,110115,115,16,25.8,0,25.8,25.8
1,11,110115,115,17,14.4,0,14.4,43.2
1,11,110115,115,18,21,0,21,21
1,11,110115,115,19,102,0,102,20.4
1,11,110115,115,20,57.6,0,57.6,14.4
1,11,110115,115,21,88.5,0,88.5,17.7
1,11,110115,115,22,14.7,0,14.7,44.1
1,11,110115,115,23,72,0,72,24
1,11,110115,115,24,57,0,57,28.5
1,11,110115,115,25,16.2,0,16.2,32.4
1,11,110115,115,26,108,0,108,27
1,11,110115,115,27,81,0,81,27
1,11,110115,115,28,105,0,105,21
1,11,110115,115,29,110.4,0,110.4,27.6
1,11,110115,115,30,103.2,0,103.2,25.8
1,11,110115,115,31,105,0,105,21
1,11,110115,115,32,26.1,0,26.1,104.4
1,11,110115,115,33,29.1,0,29.1,29.1
1,11,110115,115,34,87,0,87,17.4
1,11,110115,115,35,24,0,24,72
1,11,110115,115,36,19.5,0,19.5,19.5
1,11,110115,115,37,21.3,0,21.3,21.3
1,11,110115,115,38,105.6,0,105.6,26.4
1,11,110115,115,39,15.9,0,15.9,31.8
1,11,110115,115,40,21.9,0,21.9,109.5
1,11,110115,115,41,60,0,60,15
1,11,110115,115,42,36,0,36,12
1,11,110116,116,1,4.1,4.1,8.2,8.2
1,11,110116,116,2,5.1,5.1,10.2,10.2
1,11,110116,116,3,7,7,42,8.4
1,11,110116,116,4,8,9,9,81
1,11,110116,116,5,8.6,8.6,17.2,17.2
1,11,110116,116,6,9.6,10.8,52.8,13.2
1,11,110116,116,7,13.4,16.2,15.2,136.8
1,11,110116,116,8,9.8,11.8,92.4,13.2
1,11,110116,116,9,7.8,7.8,15.6,15.6
1,11,110116,116,10,11.8,12.6,13.2,118.8
1,11,110116,116,11,9.4,11.2,10.8,86.4
1,11,110116,116,12,16.4,14,18.4,128.8
1,11,110116,116,13,8.4,11,41.4,13.8
1,11,110116,116,14,10.2,16,14.2,56.8
1,11,110116,116,15,6,6.4,9.2,18.4
1,11,110116,116,16,7.8,11.2,9.4,65.8
1,11,110116,116,17,9.8,11.2,88.2,12.6
1,11,110116,116,18,15.4,21,18.4,128.8
1,11,110116,116,19,10.4,15.8,73.6,18.4
1,11,110116,116,20,5.6,6,17.6,8.8
1,11,110116,116,21,6,9.2,33.6,11.2
1,11,110116,116,22,14.8,20,18.8,94
1,11,110116,116,23,7.2,12,9.6,48
1,11,110116,116,24,4.8,7.8,28.2,9.4
1,11,110116,116,25,10.4,10,30.4,15.2
1,11,110116,116,26,11.2,15,14.2,71
1,11,110116,116,27,10.2,16,12.2,97.6
1,11,110116,116,28,6,10.8,11.4,22.8
1,11,110116,116,29,12.8,13.2,65.6,16.4
1,11,110116,116,30,10.8,11.6,115.2,12.8
1,11,110116,116,31,5.2,12,8.2,32.8
1,11,110116,116,32,7.2,9.4,63.6,10.6
1,11,110116,116,33,12.8,16.8,15.2,106.4
1,11,110116,116,34,10,10,20,20
1,11,110116,116,35,8,8,9,72
1,11,110116,116,36,16,17.2,153.6,19.2
1,11,110116,116,37,16,16.4,147.2,18.4
1,11,110116,116,38,9.2,10,29.2,14.6
1,11,110116,116,39,9.2,12,33.2,16.6
1,11,110117,117,1,0,67.2,9.6,67.2
1,11,110117,117,2,0,84,10.5,84
1,11,110117,117,3,0,6,6,6
1,11,110117,117,4,33.75,0.15,34.5,6.9
1,11,110117,117,5,6,9.75,103.5,10.35
1,11,110117,117,6,0,70.5,14.1,70.5
1,11,110117,117,7,4.05,9.6,90.45,10.05
1,11,110117,117,8,0,37.8,9.45,37.8
1,11,110117,117,9,1.8,12.6,52.2,13.05
1,11,110117,117,10,1.35,12,37.35,12.45
1,11,110117,117,11,3.6,7.8,50.4,8.4
1,11,110117,117,12,2.7,6.3,59.4,6.6
1,11,110117,117,13,0,54.6,7.8,54.6
1,11,110117,117,14,0,70.5,14.1,70.5
1,11,110117,117,15,0,76.5,12.75,76.5
1,11,110117,117,16,4.5,12.6,130.5,13.05
1,11,110117,117,17,4.5,12,124.5,12.45
1,11,110117,117,18,0,78.3,13.05,78.3
1,11,110117,117,19,4.2,9.9,73.5,10.5
1,11,110117,117,20,0,8.4,8.4,8.4
1,11,110117,117,21,0,7.95,7.95,7.95
1,11,110117,117,22,1.8,7.8,33,8.25
1,11,110117,117,23,0.6,11.7,24,12
1,11,110117,117,24,0,65.25,13.05,65.25
1,11,110117,117,25,0,75.6,8.4,75.6
1,11,110117,117,26,0,19.35,6.45,19.35
1,11,110117,117,27,0,96,9.6,96
1,11,110117,117,28,0,60.75,12.15,60.75
1,11,110117,117,29,0,58.8,8.4,58.8
1,11,110117,117,30,3.6,14.4,118.8,14.85
1,11,110117,117,31,0,52.8,6.6,52.8
1,11,110117,117,32,0,70.8,8.85,70.8
1,11,110117,117,33,0,37.2,9.3,37.2
1,11,110117,117,34,0,27.45,9.15,27.45
1,11,110117,117,35,1.8,7.5,31.8,7.95
1,11,110117,117,36,0,28.2,14.1,28.2
1,11,110118,118,1,13,7.5,15.5,46.5
1,11,110118,118,2,15,16,111,18.5
1,11,110118,118,3,6.5,22.5,10.25,61.5
1,11,110118,118,4,5.5,17.5,40.5,20.25
1,11,110118,118,5,0,71.25,23.75,71.25
1,11,110118,118,6,0,90,22.5,90
1,11,110118,118,7,7.5,8.75,60,10
1,11,110118,118,8,12,15.75,75,18.75
1,11,110118,118,9,0,43.5,14.5,43.5
1,11,110118,118,10,0.75,14,14.75,14.75
1,11,110118,118,11,18.75,20,118.75,23.75
1,11,110118,118,12,0.5,100,20.5,102.5
1,11,110118,118,13,3.25,43,14,56
1,11,110118,118,14,17.5,20,157.5,22.5
1,11,110118,118,15,10.5,17.5,133,19
1,11,110118,118,16,8,10,28,14
1,11,110118,118,17,0,20.25,20.25,20.25
1,11,110118,118,18,0,24.5,24.5,24.5
1,11,110118,118,19,15,22,147,24.5
1,11,110118,118,20,0,25,12.5,25
1,11,110118,118,21,0,127.75,18.25,127.75
1,11,110118,118,22,2.5,57.75,10.75,75.25
1,11,110118,118,23,10.5,14,108.5,15.5
1,11,110118,118,24,2.75,69,20,80
1,11,110118,118,25,14,20,94,23.5
1,11,110118,118,26,1.25,122.5,18.75,131.25
1,11,110118,118,27,0,90,18,90
1,11,110118,118,28,15,20,115,23
1,11,110118,118,29,18,7.5,33,16.5
1,11,110118,118,30,0,112.5,18.75,112.5
1,11,110118,118,31,7.75,7.75,15.5,15.5
1,11,110118,118,32,0.5,48.75,16.75,50.25
1,11,110118,118,33,5.25,22.5,72.75,24.25
1,11,110118,118,34,4,9,40,10
1,11,110119,119,1,0,118.75,23.75,118.75
1,11,110119,119,2,3.5,10,13.5,13.5
1,11,110119,119,3,0,18.5,18.5,18.5
1,11,110119,119,4,16.5,16.25,65.25,21.75
1,11,110119,119,5,16.25,15.5,93.75,18.75
1,11,110119,119,6,0,118.5,19.75,118.5
1,11,110119,119,7,0,95,23.75,95
1,11,110119,119,8,14.25,14.25,57,19
1,11,110119,119,9,0,80,16,80
1,11,110119,119,10,15,14.75,88.75,17.75
1,11,110119,119,11,0,14.75,44.25,14.75
1,11,110119,119,12,0,60.75,20.25,60.75
1,11,110119,119,13,18,17.5,70.5,23.5
1,11,110119,119,14,11,10.5,53,13.25
1,11,110119,119,15,0,52.5,10.5,52.5
1,11,110119,119,16,0,59,14.75,59
1,11,110119,119,17,0,53.25,17.75,53.25
1,11,110119,119,18,17.25,16.5,66.75,22.25
1,11,110119,119,19,10,9.25,56.25,11.25
1,11,110119,119,20,0,62,15.5,62
1,11,110119,119,21,0,10,10,10
1,11,110119,119,22,8.25,8.25,33,11
1,11,110119,119,23,0,31.5,15.75,31.5
1,11,110119,119,24,18,17.25,121.5,20.25
